0_0_dx,0_0_dy,0_1_dx,0_1_dy,0_2_dx,0_2_dy,1_0_dx,1_0_dy,1_1_dx,1_1_dy,1_2_dx,1_2_dy,2_0_dx,2_0_dy,2_1_dx,2_1_dy,2_2_dx,2_2_dy,angle
51.9091,48.1039,51.9146,49.9674,52.0401,51.9085,50.1657,48.0065,49.9805,49.8148,49.801,51.9004,48.1301,47.9512,48.2436,49.9934,47.9886,51.9904,1.05
51.9315,48.1193,51.8707,49.8628,52.0593,51.8766,50.0594,47.9904,50.0519,49.856,49.8751,51.9735,48.0945,47.9565,48.1335,49.9475,48.0402,52.0085,1.1
52.0599,48.1065,51.9511,49.9466,52.074,51.8934,50.1559,48.0166,50.0031,49.7811,49.8614,52.0242,48.0176,47.9284,48.1262,49.928,48.0231,51.9215,1.15
52.0143,48.1098,51.9195,49.956,52.1132,52.0042,50.2247,48.0487,49.9806,49.8182,49.8121,52.0119,48.004,47.9175,48.0954,49.9148,48.0025,52.0473,1.2
52.0476,48.0972,51.9965,49.9601,52.2613,51.9693,50.2413,47.966,50.0417,49.9058,49.8304,52.0182,47.9556,47.9214,47.9458,49.9024,47.9845,52.065,1.25
52.1139,48.0219,52.1287,49.9595,52.3199,51.9908,50.1074,47.9607,50.0154,49.8399,49.8758,52.1209,47.7504,47.9148,47.9401,49.8923,47.859,52.1003,1.3
52.206,47.9308,52.2167,49.9501,52.6363,52.1203,49.998,47.9547,50.0343,49.7791,50.013,52.2812,47.6639,47.8518,47.855,49.9027,47.6915,52.0083,1.35
52.298,47.7372,52.3624,50.1502,52.791,52.1943,50.0781,47.8989,50.0443,49.7701,49.8161,52.6648,47.5435,47.8237,47.7441,49.9775,47.7336,52.8959,1.4
52.5976,47.7844,52.3873,50.2036,52.7671,52.2487,50.0746,47.7295,49.9412,49.7694,49.8459,52.6966,47.5809,47.7359,47.0907,50.0769,47.6529,53.0326,1.45
52.6509,47.3776,52.658,50.0834,52.8771,52.64,50.0886,47.3546,49.9519,49.7687,49.8641,52.6548,47.2853,47.2832,47.0809,50.0008,47.0512,52.9853,1.5
52.6598,47.3056,52.7025,50.0445,52.9226,52.6794,50.0689,47.2369,50.0615,49.8345,49.9589,52.8557,47.1286,47.2377,47.0192,49.9389,47.1351,53.0453,1.55
52.8592,47.2159,52.8256,50.0193,53.0868,52.7144,50.0604,47.2536,49.9774,49.7456,50.0242,52.8189,47.1413,47.1351,46.9138,49.9426,47.1817,53.0613,1.6
52.9406,47.0436,52.9085,50.02,53.1028,52.8463,50.0101,47.0612,50.0248,49.7524,49.9464,53.0699,46.9437,47.0593,46.8968,50.0077,46.961,53.0501,1.65
52.8929,46.9401,52.879,49.9088,53.1703,52.8557,50.1941,47.0444,49.9382,49.816,49.8402,52.9652,46.9399,46.9392,46.8331,50.0265,47.0098,53.0914,1.7
52.978,46.9193,53.0512,49.9317,53.2704,53.0053,50.2081,46.9429,49.9385,49.7807,49.7049,53.017,46.8079,46.8804,46.8077,50.0123,46.9747,52.9929,1.75
52.9576,46.848,53.1336,49.9474,53.3731,53.0452,50.1875,46.8946,49.9818,49.7773,49.6713,53.0577,46.7988,46.9074,46.8759,50.0583,46.8026,53.0411,1.8
52.9963,46.7999,53.1063,49.9313,53.734,53.0168,50.1998,46.8982,49.9128,49.8342,49.826,52.9836,46.6976,46.8431,46.8312,49.9815,46.996,53.2373,1.85
53.0523,46.7456,53.2474,49.9231,53.8175,53.0437,50.1723,46.8044,49.8946,49.8362,49.9235,53.1093,46.7185,46.8808,46.9418,50.0936,46.6237,53.0754,1.9
53.1028,46.6724,53.2426,50.0231,53.8758,53.1088,50.3242,46.7311,49.9836,49.8986,49.9431,53.1616,46.5829,46.8387,46.7292,50.0099,46.7963,53.8681,1.95
53.2961,46.677,53.2699,49.9221,53.925,53.2956,50.1995,46.6882,49.9956,49.7327,49.8281,53.6124,46.2336,46.7339,46.7958,49.9992,46.5015,54.0459,2.0
53.4279,46.1632,53.2812,49.9586,53.998,53.3765,50.2156,46.4148,49.9541,49.7941,49.9141,53.7328,46.2847,46.611,46.3467,50.0017,46.5033,53.9947,2.05
53.8199,46.1964,53.3533,50.0428,53.9503,53.7664,50.048,46.264,49.9853,49.6993,49.9137,53.6619,46.1333,46.2316,46.3665,49.8961,46.0854,53.9868,2.1
53.9215,46.1376,53.3993,50.1334,54.1032,53.8464,50.0597,46.1306,49.9467,49.7777,49.8569,53.878,46.0726,46.1926,46.3315,49.92,46.1672,54.1854,2.15
53.7394,45.9721,53.9228,49.9373,54.1774,54.0131,50.031,46.1375,49.9512,49.7333,49.9799,53.9591,46.0607,46.0252,46.4059,49.9441,46.0843,54.2406,2.2
54.0114,45.9883,53.9478,50.0031,54.1842,53.9947,50.1445,46.1218,49.9415,49.7946,49.9871,53.9868,45.9278,46.023,46.2177,49.9097,45.9834,54.0205,2.25
54.043,46.0483,54.0054,50.0225,54.2216,53.9508,50.1564,45.9915,50.0362,49.7259,49.9791,54.0897,45.8795,46.0621,46.326,49.9244,45.9139,54.0712,2.3
53.9739,46.0371,54.0959,50.0924,54.5601,54.01,50.1911,45.9958,50.03,49.8311,49.9757,54.1686,45.8121,45.9232,46.2834,49.9071,45.8481,54.0783,2.35
53.9794,45.8512,54.1455,49.9967,54.5774,53.9899,50.0591,45.9139,49.9939,49.7441,49.9934,54.1157,45.7502,45.862,46.1885,50.1702,45.8113,54.0575,2.4
54.1405,45.8966,54.2955,50.0726,54.6434,54.0039,50.0305,45.7738,49.9029,49.7649,49.9475,54.1928,45.6777,45.962,46.1243,49.9833,45.8793,54.2004,2.45
54.1849,45.662,54.3996,50.022,54.8558,54.1013,50.0409,45.8228,50.0245,49.4018,49.934,54.2973,45.5788,45.8674,46.0948,50.0375,45.8306,54.7691,2.5
54.1838,45.6988,54.3496,49.9923,54.9063,54.2488,50.06,45.7312,49.9347,49.8306,49.9194,54.7212,45.5397,45.8188,45.4876,50.0549,45.8558,55.0648,2.55
54.2403,45.6461,54.4125,49.8769,54.9717,54.2865,50.054,45.6897,49.9605,49.8722,49.9297,54.7696,45.0671,45.8256,45.5135,50.013,45.881,55.0759,2.6
54.8448,45.1789,54.5379,49.9662,55.0434,54.3022,50.3862,45.2389,49.9212,49.8183,50.0162,54.8676,45.0358,45.7782,45.4076,50.0183,45.3098,55.1652,2.65
54.8248,45.148,54.4766,49.9552,55.1262,54.8638,50.0406,45.1756,49.9504,49.7961,50.0316,54.9942,44.9059,45.2322,45.1104,50.1279,45.1751,55.1024,2.7
54.7331,45.0375,54.3997,49.8731,55.0634,54.7368,50.4092,45.2139,50.0221,49.852,50.0018,54.9593,44.993,45.2924,45.2865,50.2863,44.9842,55.0582,2.75
55.0573,45.1109,54.4221,49.884,55.0614,54.9064,50.3921,45.1401,50.0859,49.5313,50.0183,55.0483,44.9524,45.277,45.1587,50.3075,44.9275,54.9888,2.8
54.9127,45.1092,54.4132,49.9966,55.5389,54.974,50.0995,44.9362,49.9922,49.8586,50.0231,55.0258,44.8989,45.0756,45.1126,50.19,44.9358,54.9918,2.85
55.0595,44.8151,54.5186,49.9653,55.6331,54.9868,50.0511,45.0069,49.9244,49.8118,50.0014,55.0076,44.8091,45.0204,45.0646,50.2006,44.9916,55.0012,2.9
55.1189,44.7475,55.1642,50.0562,55.6662,54.9578,50.1973,44.7627,49.8969,49.7966,49.9022,54.9866,44.7545,45.0004,45.0123,50.1185,44.9766,54.9807,2.95
54.942,44.7135,55.1451,50.0573,55.828,55.0391,50.1721,44.7396,49.88,49.7659,49.9182,54.9788,44.6173,44.8846,44.9546,50.1005,44.7681,55.1787,3.0
50.0332,50.0709,49.9608,50.0089,50.0163,50.0664,50.0074,50.072,49.9909,50.0408,49.9258,49.9549,50.083,49.9824,50.032,49.938,50.1372,49.9754,-0.05
49.9519,50.073,49.917,49.9094,49.9572,49.8725,50.0285,50.0828,50.0088,50.0415,49.9703,49.8213,50.1554,50.1201,50.1877,49.935,50.0354,49.9375,-0.1
49.9612,50.1666,49.9745,49.9748,49.9566,49.8,49.9582,50.1038,50.0149,50.0429,50.0224,49.734,50.1861,50.2499,50.1994,49.9518,50.1649,49.9265,-0.15
49.8138,50.1957,49.8468,50.0296,49.8385,49.7557,49.8683,50.1881,50.0125,49.9876,49.9022,49.776,50.2258,50.264,50.2336,49.966,50.23,49.8865,-0.2
49.6576,50.1982,49.6697,50.0434,49.5677,49.7694,49.9674,50.3769,49.9993,50.0645,49.9575,49.7204,50.3876,50.402,50.2154,50.0295,50.3519,49.8777,-0.25
49.363,50.4112,49.403,50.0677,49.2226,49.2415,49.9325,50.4098,50.0327,50.0052,49.9233,49.4525,50.6439,50.6599,50.2357,49.8497,50.6565,49.2216,-0.3
49.1959,50.6542,49.4155,50.0388,49.0756,49.2046,50.0344,50.8554,50.1064,50.0123,49.9207,49.2462,50.7237,50.7551,50.5898,49.9584,50.9506,49.1485,-0.35
49.2005,50.642,49.1474,49.9906,49.0579,49.2319,49.971,50.8385,50.0725,49.9733,49.9591,49.2572,50.8644,50.782,51.0442,49.923,50.9361,49.0772,-0.4
49.0592,50.8045,49.0495,49.9877,49.0037,49.1201,49.9986,50.9893,50.0428,49.9541,49.8618,49.019,51.0577,50.8381,51.0716,50.018,50.8674,48.9562,-0.45
49.0275,50.9478,49.1193,50.0666,48.9712,49.0632,49.9769,51.1099,49.9816,49.9957,49.8954,49.0097,51.0575,50.916,50.9823,49.9348,51.0152,49.0439,-0.5
49.0395,50.9709,49.0368,50.1045,48.9783,49.0935,49.9708,50.9627,49.987,50.0006,49.9366,48.8939,51.105,51.002,50.9541,49.9644,51.0972,48.9031,-0.55
49.0698,50.9137,49.0817,50.1512,49.0084,49.0925,49.9025,51.0889,49.9793,50.0085,49.8792,48.932,51.0865,50.9831,51.0522,50.0646,51.1889,48.8738,-0.6
48.9542,50.9002,48.9713,50.0503,48.9559,49.0396,49.9307,51.0871,50.09,50.0683,49.8998,48.9308,51.1212,51.0557,51.0401,50.063,50.9806,48.9872,-0.65
48.8761,50.9907,48.9707,49.9885,48.8631,48.9981,49.9294,51.1136,50.0782,50.024,50.0011,48.9804,51.2248,51.1075,51.4415,50.04,51.1944,48.954,-0.7
48.9089,51.1607,48.8447,49.9966,48.6861,48.9797,49.8274,51.1824,50.0121,50.0782,49.9867,49.0248,51.2634,51.151,51.3403,50.0685,51.2576,48.8421,-0.75
48.7663,51.1658,48.7578,49.9949,48.4112,48.6379,49.9097,51.3001,50.0254,50.0625,50.0364,48.8534,51.4023,51.3064,51.0397,49.9768,51.3249,48.889,-0.8
48.6503,51.2838,48.6381,49.9565,48.3356,48.676,49.8919,51.6248,50.0059,50.1085,50.0221,48.6162,51.4341,51.3753,51.1685,49.9741,51.3726,48.6693,-0.85
48.2879,51.6781,48.3056,49.8753,48.1769,48.2297,49.8175,51.7504,49.9499,50.0818,49.9094,48.1863,51.7097,51.6716,52.0063,49.9404,51.7537,48.057,-0.9
48.2837,51.7864,48.236,49.9879,48.1248,48.1387,49.8467,51.8618,50.022,50.0998,50.0004,48.0365,51.887,51.8434,52.0676,49.9326,51.8728,48.1158,-0.95
48.1657,51.8195,48.2758,50.0668,47.9935,47.9814,49.9147,51.8113,50.0338,50.0797,50.0078,48.124,52.0625,51.9235,51.8421,50.0042,51.7262,48.193,-1.0
48.2331,51.8965,48.2122,50.1597,47.9442,47.9592,49.8129,51.9787,50.0659,50.1623,50.0198,48.0782,52.1251,51.9137,51.8082,50.0218,51.907,48.0836,-1.05
48.1278,51.945,48.0979,50.1052,48.0068,47.9539,49.9252,52.0581,49.9442,50.0725,49.8749,48.0774,52.1228,51.9849,51.8285,49.9934,52.0065,48.0475,-1.1
47.8813,51.9915,48.1618,50.2247,47.8941,47.9777,49.8013,51.9969,50.0128,50.0864,50.1924,48.186,52.1234,52.0111,51.91,49.9763,52.0984,47.78,-1.15
47.9722,51.9723,48.0316,50.1028,47.8908,48.1268,49.7678,52.0748,50.0116,50.1207,50.1651,48.0642,52.2244,52.0228,51.9963,49.9903,52.1108,47.9924,-1.2
48.0648,52.0211,47.9911,50.0927,47.729,48.0633,49.7513,52.0256,50.03,50.0885,50.0857,48.1049,52.269,52.0841,52.1214,49.9357,52.0567,47.9903,-1.25
47.9194,52.0925,47.832,50.0521,47.6211,48.0365,49.8197,52.074,50.0814,50.0688,50.0721,48.0533,52.4147,52.1766,52.1482,49.9766,52.3656,48.0007,-1.3
47.8706,52.1349,47.7722,50.0817,47.6053,47.9974,49.8552,52.1148,50.0988,49.981,49.9987,47.9308,52.4514,52.1764,52.2031,49.9991,52.268,48.05,-1.35
47.7569,52.2917,47.6153,50.0302,47.2786,47.8741,49.7709,52.2565,50.0396,50.0147,50.0783,48.0735,52.3857,52.2275,52.2958,50.0499,52.352,47.7259,-1.4
47.3897,52.6663,47.5225,50.0074,47.243,47.8491,49.8427,52.6829,49.9989,50.0655,50.0184,47.3838,52.7178,52.3009,52.9029,50.0063,52.4589,47.2033,-1.45
47.4464,52.6536,47.5416,49.9822,47.2518,47.7737,49.8226,52.8075,49.9523,50.1524,50.1509,47.3177,52.7601,52.8004,52.7637,49.9981,52.6421,47.0282,-1.5
47.4399,52.7555,47.4853,49.984,47.0724,47.1786,49.8709,52.8946,50.0442,50.1789,50.049,47.0772,52.8784,52.8685,52.9099,49.9239,52.8272,46.9684,-1.55
47.2875,52.8385,47.1254,49.9686,46.9438,47.1237,49.7966,52.8731,49.9273,50.122,49.9957,47.0671,52.8809,52.9845,52.7902,49.9498,52.9327,46.8903,-1.6
47.1505,52.8759,47.1205,49.8976,46.8935,47.1299,49.7926,52.9029,50.0457,50.1392,49.9968,47.0844,53.0662,53.0236,52.7717,49.8776,52.9652,46.9252,-1.65
47.1794,52.9197,47.0999,49.9975,46.827,47.1106,49.8137,53.1011,50.0168,50.1542,50.0255,47.0207,53.174,53.0399,52.8727,50.0044,53.0038,46.8164,-1.7
47.0939,52.9602,47.0189,49.9669,46.7168,47.1887,49.8324,53.1023,50.0193,50.2062,50.2028,46.9729,53.2334,53.0227,52.9727,49.999,53.3373,46.8986,-1.75
47.1218,53.048,46.9314,50.0585,46.6435,47.0156,49.8644,53.1753,50.0393,50.1749,50.0665,46.9662,53.353,53.1122,53.0396,50.0471,53.2033,46.9549,-1.8
46.9218,53.1132,46.8057,50.0342,46.3315,46.9596,49.8441,53.1913,49.9896,50.1787,50.1597,46.9399,53.4228,53.0539,53.212,50.0631,53.4623,47.0554,-1.85
46.8335,53.1893,46.8216,50.0407,46.2882,46.8074,49.8049,53.1368,50.0608,50.2202,50.1311,46.972,53.3531,53.0439,53.2498,50.1017,53.469,46.91,-1.9
46.7555,53.2076,46.7386,50.0251,46.2508,46.7551,49.8038,53.2565,49.9642,50.2157,50.2214,46.8348,53.5092,53.2307,53.2236,50.0343,53.4873,46.8305,-1.95
46.6421,53.2273,46.6262,50.0678,46.2468,46.7359,49.7837,53.225,49.8814,50.2188,50.1287,46.7661,53.7701,53.2502,53.7897,50.0277,54.0513,46.756,-2.0
46.2679,53.3169,46.6991,49.979,46.1651,46.3043,49.8638,53.2424,50.0127,50.1449,50.2012,46.6425,53.829,53.7724,53.6479,50.0159,53.9046,46.0267,-2.05
46.2962,53.7499,46.5651,50.0597,46.0743,46.2541,49.8204,53.7,50.0275,50.2429,50.1806,46.1049,53.8634,53.8134,53.6338,50.0204,53.9306,46.0188,-2.1
46.1525,53.8388,46.5554,50.1298,45.9563,46.1762,49.7958,53.8439,50.0662,50.2313,50.1113,46.0749,53.9288,53.9582,53.7054,50.1106,53.9955,46.1386,-2.15
46.2239,53.8003,46.5544,49.981,45.8129,46.1702,49.7333,53.979,50.0976,50.1785,50.1098,45.9421,54.0147,54.0685,53.7361,50.0992,54.1465,46.1509,-2.2
46.0509,53.9039,46.4126,50.1341,45.8152,46.1306,49.6753,54.0248,49.8349,50.2563,49.9739,45.9466,54.0766,53.9829,53.945,49.9605,54.1345,46.0353,-2.25
46.0921,53.9665,46.0656,50.0165,45.4598,46.1847,49.6139,53.9828,49.9646,50.2936,50.0583,45.8839,54.318,54.0877,54.0788,49.9829,54.1054,45.8828,-2.3
46.0631,53.9677,46.0367,49.9535,45.3871,46.0814,49.7,54.0714,50.0065,50.523,49.976,45.8602,54.6116,54.032,54.225,50.0568,54.3308,45.8266,-2.35
45.9041,54.0461,45.9821,49.9892,45.2573,46.0108,49.6514,54.0664,50.0378,50.443,50.0896,45.8138,54.6586,54.0376,54.2509,50.0329,54.2946,45.867,-2.4
45.7721,54.1011,45.9264,50.0282,45.2728,45.9815,49.7199,54.049,50.0129,50.4356,50.0886,45.8581,54.7577,54.0629,54.1298,50.0064,54.3683,45.8937,-2.45
45.7646,54.1224,45.7731,50.1296,45.2073,45.7915,49.6733,54.1837,49.9651,50.4295,50.0298,45.7406,54.8234,54.1862,54.1103,50.0097,54.5188,45.9559,-2.5
45.7004,54.1871,45.7231,49.9846,45.2158,45.8008,49.6912,54.253,49.9609,50.4871,50.1334,45.8113,54.6128,54.281,54.5886,49.9231,54.5682,45.8138,-2.55
45.3239,54.2132,45.6438,50.0344,45.1661,45.7073,49.7202,54.4088,49.9208,50.5052,49.9707,45.7331,55.0093,54.6195,54.6837,49.9505,54.7867,45.3539,-2.6
45.3468,54.6484,45.6533,50.0898,45.0004,45.2482,49.6992,54.4624,49.9547,50.5638,50.2721,45.008,54.9552,54.7343,54.7042,49.9374,54.8916,45.0177,-2.65
45.2703,54.6257,45.0085,50.0752,44.9493,45.2694,49.7645,54.7652,49.9023,50.5221,50.2791,45.0448,54.9606,54.7799,54.6692,49.9693,54.7127,45.1851,-2.7
45.2,54.8665,45.4612,50.0785,44.8424,45.2135,49.415,54.8902,49.9526,50.5645,50.2021,45.0377,55.3367,54.8503,54.7522,50.0386,54.8024,45.0412,-2.75
45.0692,54.9727,45.5314,50.035,44.8222,45.098,49.3317,54.8626,49.9628,50.5081,50.0935,44.9766,55.3335,55.0425,54.763,49.9321,54.9704,44.9285,-2.8
45.1088,54.9268,45.0,49.9281,44.4881,45.0212,49.347,54.8903,49.847,50.5483,50.085,44.7863,55.4403,55.088,54.8689,50.0784,55.1178,44.9667,-2.85
44.9594,55.15,45.4009,50.0107,44.2882,45.0121,49.2479,54.9594,49.943,50.5882,50.1015,44.8648,55.4932,55.0321,54.9065,49.9702,55.2912,44.9716,-2.9
44.999,55.1904,45.322,49.9532,44.329,44.9524,49.362,54.9543,49.9421,50.5848,50.1509,44.8216,55.5686,55.0583,54.9146,50.0104,55.3766,44.8952,-2.95
44.7862,55.0384,44.8927,49.8189,44.2834,44.8486,49.2198,55.012,49.9098,50.288,50.234,44.8603,55.7156,55.1026,55.0131,50.0756,55.6912,44.966,-3.0
50.0373,50.0003,50.043,50.0438,50.0465,50.054,49.9864,49.968,50.0103,50.0058,50.0196,50.0361,49.9394,49.9937,49.9141,49.9971,49.9834,50.0136,0.05
50.0809,49.8992,50.127,50.0635,50.188,50.1191,50.0417,49.9541,50.0386,50.0068,50.0134,50.0751,49.9283,49.9987,49.9741,50.0246,49.9517,50.0311,0.1
50.0842,49.9714,50.1763,50.0162,50.199,50.084,50.015,49.9472,50.0281,50.0015,50.0296,50.0385,49.8349,49.963,49.9475,50.0155,49.9069,50.0785,0.15
50.1288,49.8592,50.1454,50.0364,50.1687,50.1369,49.9855,49.9784,50.0328,50.0205,49.9801,50.0394,49.8017,49.9414,49.9271,50.0196,49.8459,50.076,0.2
50.2175,49.807,50.1657,49.9954,50.312,50.1773,49.9424,49.8623,49.9967,49.9962,49.9624,50.1463,49.6891,49.8088,49.8662,50.0033,49.7512,50.2177,0.25
50.7377,49.2816,50.6761,50.0473,50.6262,50.7273,49.9348,49.2993,50.0041,49.9805,49.9782,50.7429,49.3172,49.3079,49.2455,49.9815,49.3244,50.6414,0.3
50.8296,49.1278,50.7654,49.9949,50.7783,50.8501,49.9534,49.0663,49.9983,49.9871,50.0133,50.9224,49.1602,49.1498,49.0856,49.9654,49.1994,50.8077,0.35
50.8843,49.0678,50.8425,50.0096,50.8166,50.9083,49.9244,48.9971,50.024,50.0152,50.0053,50.9022,49.0621,49.1075,49.0841,49.9738,49.1485,50.8628,0.4
50.8998,49.0381,50.8589,50.009,50.9107,50.9026,49.981,49.0697,49.9828,50.0169,50.0348,50.9409,49.0455,49.0245,49.1193,49.9985,49.0636,50.9409,0.45
50.9869,49.0833,50.8358,50.0602,50.9326,50.9722,49.9559,49.0322,49.9967,49.9165,50.0435,50.9273,49.0828,48.9973,49.1196,50.0004,49.0361,50.9175,0.5
51.0052,49.044,50.9288,50.0627,51.0051,51.0198,49.9948,48.9762,49.9958,49.9809,50.0195,50.9717,49.0115,48.9525,49.053,50.0464,49.0836,50.9632,0.55
51.0765,49.0361,50.9558,50.0988,51.0695,51.1194,50.0479,48.9717,49.9918,49.9828,50.0515,51.0453,48.9819,48.9574,48.9644,49.9497,48.9603,51.0628,0.6
51.0142,48.9791,50.9869,50.0993,51.1505,51.1129,49.9442,48.942,49.9984,50.0046,50.0529,51.0114,48.9102,48.9234,48.9553,49.9903,48.9514,51.0737,0.65
51.0493,48.9314,51.0593,49.9831,51.1491,51.1497,49.9351,48.9086,50.0249,49.9686,49.9815,51.0753,48.8957,48.8521,48.9619,50.0084,48.9318,51.0801,0.7
51.0707,48.8189,51.1446,50.0014,51.2516,51.1963,49.9905,48.8351,50.0322,49.945,50.066,51.2004,48.9291,48.7413,48.8907,49.9956,48.8781,51.1892,0.75
51.2114,48.7686,51.1388,49.941,51.3077,51.2929,49.9572,48.7653,50.0408,49.994,49.9636,51.2943,48.7432,48.6697,48.7423,50.034,48.7579,51.3172,0.8
51.4413,48.4052,51.2953,49.881,51.4513,51.3573,50.0158,48.6799,50.0544,50.0295,49.9461,51.4195,48.6793,48.3897,48.6473,50.0061,48.6179,51.4339,0.85
51.7609,48.2908,51.6905,49.8884,51.7524,51.6751,49.929,48.3044,50.0096,50.0037,49.9677,51.7187,48.269,48.2969,48.219,49.9813,48.3725,51.6831,0.9
51.8125,48.2077,51.8597,49.8792,51.8819,51.8006,49.9206,48.1788,49.9866,50.0126,50.048,51.8635,48.1745,48.196,48.2059,50.0407,48.2463,51.7736,0.95
51.8952,48.1237,51.9086,49.9817,51.8775,51.775,49.9982,48.1976,49.9888,50.0242,49.8895,51.9518,48.1587,48.1108,48.1755,50.0358,48.1437,51.8687,1.0
51.9299,48.0962,51.9495,50.0539,51.9519,51.9079,49.9293,48.1014,49.9613,49.9494,50.016,52.0164,48.1334,48.0703,48.1525,50.0236,48.1039,51.8718,1.05
51.9673,48.0943,51.9754,50.0842,51.9643,52.005,49.9288,48.0353,50.0225,50.0173,49.9697,51.9627,48.0892,48.0227,48.114,50.0451,48.1102,51.9617,1.1
52.0496,48.0605,51.9992,50.0893,52.0596,52.0511,49.9214,47.9109,50.0409,50.0236,50.0649,52.0056,48.0277,48.0549,48.0476,50.0748,47.9479,51.9906,1.15
52.1125,47.9717,52.0436,50.0335,52.0862,52.0337,49.9697,47.9424,50.0517,50.0057,50.0376,52.0551,47.9065,47.938,48.0021,50.0835,47.948,52.0534,1.2
52.0833,47.812,52.0566,50.0801,52.1476,52.1299,49.996,47.8695,50.0799,50.0226,49.9959,52.1118,47.8894,47.7796,47.9109,50.0482,47.8932,52.0314,1.25
52.1077,47.7785,52.1353,50.1195,52.3288,52.3274,50.0225,47.8391,50.0696,50.0365,49.933,52.2342,47.8644,47.7302,47.867,50.0707,47.8844,52.1344,1.3
52.237,47.7435,52.2439,50.0756,52.4183,52.3295,50.101,47.741,50.0465,49.9709,49.9746,52.2258,47.7633,47.6414,47.7847,50.1072,47.9029,52.2756,1.35
52.4038,47.6791,52.2686,50.0308,52.5066,52.377,50.0957,47.6402,50.0375,50.071,49.9876,52.2885,47.6943,47.5678,47.7198,50.0586,47.8379,52.3311,1.4
52.7461,47.4028,52.3357,49.9679,52.7227,52.6145,50.0282,47.3342,50.0189,49.9801,49.8833,52.6615,47.3577,47.373,47.2446,49.9749,47.6704,52.5623,1.45
52.8226,47.2961,52.6722,49.9218,52.7745,52.6453,49.9961,47.317,49.9845,50.0239,49.8443,52.8056,47.2875,47.3366,47.2407,50.0432,47.3915,52.7312,1.5
52.8464,47.1721,52.8095,49.9433,52.8883,52.7378,49.9593,47.2303,50.022,49.9743,49.8705,52.8796,47.2036,47.2219,47.1709,50.0519,47.298,52.7946,1.55
52.8367,47.1546,52.924,49.9768,53.0014,52.7976,49.9076,47.1333,50.0649,49.978,49.9255,52.8542,47.1769,47.2299,47.1295,50.0115,47.2216,52.8393,1.6
52.954,47.0645,52.9591,50.0212,53.0101,52.9174,49.8901,47.0906,50.0295,49.9955,50.0049,52.9122,47.1468,47.1301,47.1034,50.0769,47.1573,52.8927,1.65
53.0175,47.0828,53.0521,49.9634,53.1087,53.0411,49.9882,46.9581,50.0194,49.9757,49.9616,52.9631,47.0515,47.027,47.0596,50.0637,47.1279,52.9247,1.7
53.012,46.9459,53.1344,50.0159,53.1751,53.0702,50.0533,46.931,50.0181,49.9433,49.9736,53.0396,47.0328,46.8896,46.9819,50.0865,47.0041,53.018,1.75
53.1483,46.9162,53.1902,49.9729,53.1944,53.1686,50.0913,46.8705,50.0107,49.8981,49.9522,53.1465,46.9651,46.8244,46.9166,50.122,46.8719,53.0802,1.8
53.1365,46.8058,53.2037,49.9452,53.1964,53.2591,50.0794,46.7642,50.0216,49.9169,49.9975,53.1398,46.8922,46.7101,46.8769,50.1523,46.7706,53.1568,1.85
53.2514,46.8765,53.3248,49.934,53.3012,53.3707,50.0857,46.7153,49.9888,49.9413,49.9999,53.1843,46.8684,46.7233,46.7637,50.0839,46.7542,53.2105,1.9
53.3301,46.8759,53.2899,49.9897,53.3657,53.403,50.0641,46.6587,49.9571,49.893,49.9201,53.2774,46.7898,46.5828,46.7194,50.1151,46.7441,53.311,1.95
53.3285,46.3295,53.3036,50.0081,53.7821,53.4269,50.0638,46.644,49.9422,49.9003,49.9002,53.2691,46.7747,46.3258,46.6713,50.0791,46.7744,53.6161,2.0
53.6581,46.2927,53.5999,49.9234,53.7717,53.7278,49.9998,46.2249,49.9082,49.9237,49.87,53.7432,46.3757,46.2845,46.2276,50.013,46.717,53.6852,2.05
53.7056,46.2305,53.7731,49.9339,53.8499,53.7457,50.0755,46.2029,49.9497,49.9337,49.8178,53.8017,46.3475,46.3177,46.2169,50.0556,46.3963,53.77,2.1
53.7893,46.165,53.9002,49.9368,53.8469,53.82,50.0185,46.1571,49.9505,49.9205,49.8097,53.9027,46.191,46.224,46.1956,50.0682,46.2946,53.8191,2.15
53.9007,46.0481,53.9597,49.9621,53.8948,53.8512,50.0079,46.0422,49.9386,49.8891,49.9487,53.9109,46.198,46.0993,46.1249,50.0542,46.1596,53.828,2.2
53.9103,46.0118,54.0209,49.9546,53.9474,53.9116,49.9926,46.0183,49.9132,49.9272,50.0259,53.9493,46.1013,46.0816,46.1081,50.1517,46.097,53.9414,2.25
53.9358,46.0004,54.0491,49.9862,54.0021,53.9947,49.9776,45.9871,49.9029,49.9576,50.0538,54.0602,46.0956,45.9642,46.0612,50.1869,45.9862,53.9427,2.3
54.0063,45.962,54.1576,49.9828,54.0263,54.0224,49.9826,45.9151,49.8818,49.9143,49.9965,54.0981,46.0572,45.9386,45.9807,50.1588,45.9386,53.9789,2.35
54.1762,45.8342,54.2242,50.0157,54.1772,54.1508,50.013,45.832,49.901,49.9569,49.9719,54.1797,46.0145,45.9174,45.8825,50.1709,45.897,54.2072,2.4
54.2984,45.7728,54.2102,49.9231,54.1927,54.2692,50.0385,45.7751,49.8833,49.8934,50.0079,54.1782,45.9048,45.8095,45.9422,50.1533,45.8503,54.2214,2.45
